map_name,route_name_training,condition,key,route_name_actual,map.thisRepN,map.thisTrialN,map.thisN,map.thisIndex,training_trials.thisRepN,training_trials.thisTrialN,training_trials.thisN,training_trials.thisIndex,map2.thisRepN,map2.thisTrialN,map2.thisN,map2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,consent_text.started,consent_text.stopped,consent_key_resp.keys,consent_key_resp.rt,consent_key_resp.started,consent_key_resp.stopped,text_2.started,text_2.stopped,journey_map_2.started,journey_map_2.stopped,routes_training.started,routes_training.stopped,text_3.started,text_3.stopped,training_resp.keys,training_resp.rt,training_resp.started,training_resp.stopped,text_8.started,text_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,journey_map.started,journey_map.stopped,route_actual.started,route_actual.stopped,text_actual.started,text_actual.stopped,response_2.keys,response_2.rt,response_2.started,response_2.stopped,text_7.started,text_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,ID (INITIALS and TODAYS DATE),date,expName,psychopyVersion,frameRate,compensated, 
,,green c,e,routes_actual/p2_L_tick_f1xR_blank_f1.jpg,,,,,,,,,,,,,2,11,47,9,,,,,,,,,,,,,,,,,,,,,,,,,,,538.3544906,None,537.8707513,538.3711721,i,1.526763055,538.3544906,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
,,green f2,i,routes_actual/p3_L_blank_f1xR_tick_f2.jpg,,,,,,,,,,,,,2,12,48,13,,,,,,,,,,,,,,,,,,,,,,,,,,,540.5221263,None,540.0377178,540.5389911,e,3.4868485,540.5221263,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
,,green f2,i,routes_actual/p2_L_blank_f1xR_tick_f2.jpg,,,,,,,,,,,,,2,13,49,7,,,,,,,,,,,,,,,,,,,,,,,,,,,544.6574109,None,544.1730652,544.674041,i,5.254070533,544.6574109,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,compensated
,,green c,e,routes_actual/p3_L_tick_f1xR_blank_f1.jpg,,,,,,,,,,,,,2,14,50,15,,,,,,,,,,,,,,,,,,,,,,,,,,,550.5437624,None,550.0604471,550.5602914,e,2.695734332,550.5437624,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,compensated
,,green c,i,routes_actual/p2_L_blank_f1xR_tick_f1.jpg,,,,,,,,,,,,,2,15,51,6,,,,,,,,,,,,,,,,,,,,,,,,,,,553.8784654,None,553.3940331,553.8952402,e,1.065078216,553.8784654,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
,,green f1,e,routes_actual/p2_L_tick_f1xR_blank_f2.jpg,,,,,,,,,,,,,2,16,52,10,,,,,,,,,,,,,,,,,,,,,,,,,,,555.596033,None,555.111788,555.612801,i,0.875461075,555.596033,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
,,green f1,i,routes_actual/p3_L_blank_f2xR_tick_f1.jpg,,,,,,,,,,,,,2,17,53,14,,,,,,,,,,,,,,,,,,,,,,,,,,,557.1300764,None,556.6453568,557.1468012,e,1.357491232,557.1300764,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
,,green f1,e,routes_actual/p2_L_tick_f1xR_blank_f2.jpg,,,,,,,,,,,,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,453.1496763,None,452.6766403,453.1984462,e,23.49273927,453.1496763,None,,,,,,,DW27022020,2020_Feb_27_1455,FOCO (control),3.2.4,60.07666468,compensated
,,green f1,i,routes_actual/p2_L_blank_f2xR_tick_f1.jpg,,,,,,,,,,,,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,477.2936066,None,476.8052645,477.3200852,e,11.9564833,477.2936066,None,,,,,,,DW27022020,2020_Feb_27_1455,FOCO (control),3.2.4,60.07666468,not compensated
,,green f2,e,routes_actual/p3_L_tick_f2xR_blank_f1.jpg,,,,,,,,,,,,,0,2,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,489.9168309,None,489.4265529,489.9439455,e,22.43358378,489.9168309,None,,,,,,,DW27022020,2020_Feb_27_1455,FOCO (control),3.2.4,60.07666468,compensated
